date,tavg_C,tmin_C,tmax_C,rainfall_mm,snow,wind_dir_deg,wind_speed_mps,wpgt,pressure_hPa,sunshine_minutes
2023-07-06,26.6,23.4,31.4,124.0,0.0,0.0,4.4,0.0,1002.1,0.0
2023-07-07,27.0,23.2,31.4,0.3,0.0,0.0,4.5,0.0,1002.7,0.0
2023-07-08,24.7,22.6,31.0,22.1,0.0,0.0,5.2,0.0,1003.6,0.0
2023-07-09,24.2,23.2,26.2,25.9,0.0,0.0,6.4,0.0,1002.4,0.0
2023-07-10,25.9,22.8,30.8,47.0,0.0,0.0,4.7,0.0,1002.3,0.0
2023-07-11,24.8,22.6,31.2,79.0,0.0,0.0,4.1,0.0,1002.0,0.0
2023-07-12,24.2,23.0,27.4,17.0,0.0,0.0,4.6,0.0,1001.8,0.0
2023-07-13,26.1,22.6,31.4,73.9,0.0,0.0,5.4,0.0,1002.0,0.0
2023-07-14,28.3,23.8,31.4,9.9,0.0,0.0,4.1,0.0,1002.2,0.0
2023-07-15,28.0,25.0,32.4,0.0,0.0,0.0,5.0,0.0,1001.8,0.0
2023-07-16,28.5,24.6,32.5,5.1,0.0,0.0,3.4,0.0,1001.7,0.0
2023-07-17,27.8,25.2,32.9,4.1,0.0,0.0,4.8,0.0,1001.1,0.0
2023-07-18,25.9,23.8,31.9,83.1,0.0,0.0,5.3,0.0,1001.7,0.0
2023-07-19,27.9,24.2,30.6,7.1,0.0,0.0,4.5,0.0,1001.2,0.0
2023-07-20,30.1,23.2,35.9,15.0,0.0,0.0,4.9,0.0,1000.5,0.0
2023-07-21,29.9,26.2,35.9,0.0,0.0,0.0,4.1,0.0,1002.5,0.0
2023-07-22,26.9,25.2,34.2,0.5,0.0,0.0,5.5,0.0,1006.2,0.0
2023-07-23,28.0,25.0,35.4,1.0,0.0,0.0,4.0,0.0,1005.3,0.0
2023-07-24,28.1,24.2,35.7,53.1,0.0,0.0,4.7,0.0,1002.9,0.0
2023-07-25,28.3,23.3,32.8,1.0,0.0,0.0,4.8,0.0,1003.0,0.0
2023-07-26,25.6,22.4,33.2,71.1,0.0,0.0,3.6,0.0,1004.6,0.0
2023-07-27,27.2,24.6,31.6,0.8,0.0,0.0,3.7,0.0,1003.1,0.0
2023-07-28,27.1,23.5,32.4,14.0,0.0,0.0,3.5,0.0,1000.7,0.0
2023-07-29,26.4,22.8,32.0,50.0,0.0,0.0,3.7,0.0,1000.2,0.0
2023-07-30,27.4,23.5,31.8,0.0,0.0,0.0,3.8,0.0,999.4,0.0
2023-07-31,28.1,24.7,33.2,32.0,0.0,0.0,4.4,0.0,998.6,0.0
2023-08-01,29.5,25.5,34.0,13.0,0.0,0.0,5.4,0.0,997.1,0.0
2023-08-02,27.3,23.8,34.3,0.3,0.0,0.0,3.7,0.0,998.6,0.0
2023-08-03,28.8,24.2,34.0,2.0,0.0,0.0,4.5,0.0,998.3,0.0
2023-08-04,26.6,24.6,34.6,34.0,0.0,0.0,4.2,0.0,1001.4,0.0
2023-08-05,27.3,24.9,31.3,0.0,0.0,0.0,4.6,0.0,1002.2,0.0
2023-08-06,27.2,24.4,31.6,59.9,0.0,0.0,5.8,0.0,999.2,0.0
2023-08-07,27.7,23.3,31.8,40.9,0.0,0.0,7.4,0.0,996.8,0.0
2023-08-08,27.5,25.1,32.5,2.0,0.0,0.0,7.1,0.0,997.6,0.0
2023-08-09,27.8,24.7,31.4,20.1,0.0,0.0,5.1,0.0,1001.7,0.0
2023-08-10,26.3,23.6,30.8,18.0,0.0,0.0,4.2,0.0,1004.0,0.0
2023-08-11,27.0,23.6,30.4,37.1,0.0,0.0,4.8,0.0,1003.6,0.0
2023-08-12,26.6,25.4,31.2,4.1,0.0,0.0,5.9,0.0,1000.8,0.0
2023-08-13,25.1,23.8,27.9,22.1,0.0,0.0,6.2,0.0,999.7,0.0
2023-08-14,25.5,22.6,28.0,175.0,0.0,0.0,6.3,0.0,1004.3,0.0
2023-08-15,27.2,23.8,31.0,5.1,0.0,0.0,3.9,0.0,1004.2,0.0
2023-08-16,28.9,23.4,33.4,24.9,0.0,0.0,5.0,0.0,1002.7,0.0
2023-08-17,27.8,23.5,33.8,0.0,0.0,0.0,6.6,0.0,1002.6,0.0
2023-08-18,27.7,23.2,33.4,99.1,0.0,0.0,4.2,0.0,1003.2,0.0
2023-08-19,28.4,23.6,34.2,0.3,0.0,0.0,4.5,0.0,1004.3,0.0
2023-08-20,27.3,24.6,34.4,23.1,0.0,0.0,4.5,0.0,1004.9,0.0
2023-08-21,26.0,23.6,31.3,58.9,0.0,0.0,4.7,0.0,1003.6,0.0
2023-08-22,25.6,24.0,29.8,81.0,0.0,0.0,4.2,0.0,1001.7,0.0
2023-08-23,24.7,23.6,27.6,41.9,0.0,0.0,4.6,0.0,1000.8,0.0
2023-08-24,26.1,23.2,29.1,20.1,0.0,0.0,4.8,0.0,999.4,0.0
2023-08-25,27.2,22.0,31.8,3.0,0.0,0.0,5.3,0.0,999.4,0.0
2023-08-26,27.9,21.6,33.0,7.9,0.0,0.0,6.4,0.0,1001.0,0.0
2023-08-27,27.6,22.8,33.6,0.0,0.0,0.0,6.2,0.0,1000.6,0.0
2023-08-28,26.9,22.2,32.7,3.0,0.0,0.0,6.1,0.0,1000.7,0.0
2023-08-29,27.8,22.0,32.2,0.0,0.0,0.0,5.7,0.0,1002.9,0.0
2023-08-30,27.0,22.1,33.6,0.1,0.0,0.0,4.8,0.0,1004.3,0.0
2023-08-31,27.3,22.4,34.0,0.3,0.0,0.0,4.6,0.0,1005.4,0.0
2023-09-01,29.5,25.3,34.8,0.0,0.0,0.0,6.4,0.0,1004.7,0.0
2023-09-02,27.4,23.0,33.8,1.1,0.0,0.0,6.9,0.0,1003.4,0.0
2023-09-03,27.5,23.4,34.0,0.3,0.0,0.0,6.2,0.0,1002.5,0.0
2023-09-04,28.7,23.0,34.8,0.0,0.0,0.0,4.7,0.0,1002.4,0.0
2023-09-05,29.0,21.6,35.4,0.0,0.0,0.0,4.8,0.0,1004.0,0.0
2023-09-06,29.7,24.4,35.3,0.0,0.0,0.0,4.6,0.0,1004.7,0.0
2023-09-07,27.9,22.2,34.2,0.5,0.0,0.0,4.8,0.0,1004.1,0.0
2023-09-08,28.5,23.4,35.9,0.0,0.0,0.0,4.1,0.0,1004.8,0.0
2023-09-09,25.6,22.6,34.5,8.9,0.0,0.0,4.5,0.0,1004.2,0.0
2023-09-10,25.6,21.4,30.0,22.1,0.0,0.0,4.1,0.0,1003.0,0.0
2023-09-11,27.2,22.6,32.8,0.0,0.0,0.0,4.4,0.0,1002.2,0.0
2023-09-12,28.7,24.2,34.1,36.1,0.0,0.0,4.2,0.0,1002.6,0.0
2023-09-13,27.5,24.4,33.3,23.9,0.0,0.0,4.3,0.0,1003.3,0.0
2023-09-14,27.6,24.8,31.6,26.9,0.0,0.0,4.0,0.0,1004.6,0.0
2023-09-15,25.4,21.8,31.2,61.0,0.0,0.0,4.1,0.0,1005.6,0.0
2023-09-16,26.9,22.6,30.9,1.0,0.0,0.0,4.5,0.0,1005.3,0.0
2023-09-17,27.2,24.0,30.6,0.5,0.0,0.0,4.0,0.0,1004.1,0.0
2023-09-18,27.5,23.8,32.6,0.5,0.0,0.0,4.4,0.0,1004.8,0.0
2023-09-19,29.5,21.4,33.4,0.0,0.0,0.0,4.4,0.0,1007.1,0.0
2023-09-20,26.5,23.3,31.8,5.1,0.0,0.0,5.3,0.0,1006.7,0.0
2023-09-21,27.8,22.4,33.1,0.5,0.0,0.0,5.2,0.0,1005.9,0.0
2023-09-22,26.4,23.4,33.6,0.0,0.0,0.0,5.1,0.0,1006.6,0.0
2023-09-23,26.8,23.2,31.8,10.9,0.0,0.0,4.4,0.0,1006.9,0.0
2023-09-24,25.8,21.6,31.1,0.0,0.0,0.0,4.4,0.0,1006.3,0.0
2023-09-25,24.8,19.7,31.4,0.2,0.0,0.0,4.7,0.0,1006.9,0.0
2023-09-26,24.8,20.1,31.4,0.0,0.0,0.0,5.2,0.0,1007.7,0.0
2023-09-27,25.2,20.2,31.2,0.0,0.0,0.0,5.1,0.0,1006.8,0.0
2023-09-28,24.5,19.1,32.0,0.0,0.0,0.0,4.9,0.0,1006.7,0.0
2023-09-29,25.6,20.9,33.2,0.0,0.0,0.0,4.5,0.0,1006.6,0.0
2023-09-30,26.0,20.6,34.4,0.0,0.0,0.0,4.7,0.0,1006.3,0.0
2023-10-01,25.1,20.1,32.0,0.1,0.0,0.0,5.6,0.0,1005.8,0.0
2023-10-02,25.3,20.2,32.4,2.5,0.0,0.0,6.2,0.0,1006.5,0.0
2023-10-03,24.2,18.4,32.8,0.0,0.0,0.0,5.2,0.0,1006.9,0.0
2023-10-04,24.5,19.3,31.6,0.0,0.0,0.0,5.7,0.0,1007.4,0.0
2023-10-05,24.2,19.2,32.2,0.0,0.0,0.0,6.2,0.0,1006.9,0.0
2023-10-06,23.9,17.4,31.4,0.0,0.0,0.0,5.4,0.0,1005.9,0.0
2023-10-07,24.2,18.9,31.4,0.0,0.0,0.0,5.0,0.0,1007.1,0.0
2023-10-08,24.6,19.2,32.0,0.0,0.0,0.0,4.8,0.0,1007.9,0.0
2023-10-09,24.2,18.3,32.6,0.0,0.0,0.0,5.0,0.0,1008.7,0.0
2023-10-10,24.5,18.6,33.4,0.0,0.0,0.0,5.3,0.0,1009.6,0.0
2023-10-11,22.7,16.9,31.6,0.0,0.0,0.0,5.5,0.0,1010.3,0.0
2023-10-12,22.9,17.7,31.4,0.0,0.0,0.0,5.3,0.0,1011.6,0.0
2023-10-13,23.1,17.6,31.4,0.0,0.0,0.0,4.9,0.0,1012.7,0.0
2023-10-14,22.8,17.3,29.8,0.0,0.0,0.0,5.0,0.0,1011.9,0.0
2023-10-15,22.4,16.7,32.0,0.4,0.0,0.0,4.4,0.0,1009.7,0.0
2023-10-16,19.0,15.8,25.6,4.0,0.0,0.0,7.1,0.0,1012.6,0.0
2023-10-17,20.0,15.6,26.6,0.2,0.0,0.0,5.3,0.0,1015.0,0.0
2023-10-18,19.0,13.3,28.0,0.0,0.0,0.0,5.0,0.0,1014.7,0.0
2023-10-19,19.0,13.6,28.2,0.0,0.0,0.0,4.2,0.0,1014.3,0.0
2023-10-20,20.1,14.6,29.0,0.0,0.0,0.0,4.4,0.0,1015.2,0.0
2023-10-21,20.0,14.7,28.0,0.0,0.0,0.0,4.1,0.0,1015.9,0.0
2023-10-22,19.7,14.5,27.8,0.0,0.0,0.0,4.9,0.0,1016.5,0.0
2023-10-23,20.0,14.3,28.8,0.0,0.0,0.0,3.8,0.0,1014.5,0.0
2023-10-24,19.9,13.9,29.0,0.0,0.0,0.0,4.5,0.0,1013.9,0.0
2023-10-25,19.8,13.9,30.2,0.0,0.0,0.0,4.7,0.0,1014.5,0.0
2023-10-26,20.5,15.0,29.4,0.0,0.0,0.0,4.7,0.0,1013.9,0.0
2023-10-27,19.9,14.9,29.0,0.0,0.0,0.0,4.5,0.0,1013.3,0.0
2023-10-28,20.1,14.4,27.6,0.0,0.0,0.0,4.8,0.0,1013.8,0.0
2023-10-29,19.3,14.8,28.4,0.0,0.0,0.0,4.4,0.0,1014.4,0.0
2023-10-30,20.3,15.4,29.0,0.0,0.0,0.0,4.5,0.0,1015.1,0.0
2023-10-31,20.1,15.0,29.2,0.0,0.0,0.0,4.3,0.0,1016.4,0.0
2023-11-01,20.0,15.1,29.6,0.0,0.0,0.0,4.8,0.0,1017.0,0.0
2023-11-02,20.0,14.6,29.6,0.0,0.0,0.0,4.2,0.0,1014.7,0.0
2023-11-03,19.6,13.8,28.2,0.0,0.0,0.0,3.9,0.0,1012.3,0.0
2023-11-04,18.9,13.2,28.4,0.0,0.0,0.0,4.4,0.0,1012.4,0.0
2023-11-05,19.1,13.6,26.2,0.0,0.0,0.0,4.8,0.0,1014.2,0.0
2023-11-06,18.5,13.9,27.2,0.0,0.0,0.0,4.8,0.0,1016.1,0.0
2023-11-07,18.1,12.5,27.6,0.0,0.0,0.0,4.7,0.0,1015.1,0.0
2023-11-08,18.4,13.1,27.8,0.0,0.0,0.0,4.3,0.0,1013.8,0.0
2023-11-09,18.6,13.8,28.0,0.0,0.0,0.0,4.3,0.0,1014.3,0.0
2023-11-10,17.9,15.2,23.6,1.4,0.0,0.0,6.2,0.0,1016.7,0.0
2023-11-11,18.8,13.8,26.2,1.0,0.0,0.0,5.1,0.0,1017.5,0.0
2023-11-12,19.4,11.6,26.8,0.0,0.0,0.0,4.6,0.0,1017.4,0.0
2023-11-13,18.1,13.8,26.4,0.0,0.0,0.0,4.4,0.0,1017.9,0.0
2023-11-14,17.8,13.0,27.2,0.0,0.0,0.0,4.7,0.0,1017.2,0.0
2023-11-15,18.0,12.1,28.4,0.0,0.0,0.0,4.7,0.0,1016.8,0.0
2023-11-16,18.2,13.2,27.0,0.0,0.0,0.0,4.3,0.0,1018.3,0.0
2023-11-17,18.0,12.4,27.4,0.0,0.0,0.0,4.7,0.0,1018.1,0.0
2023-11-18,18.0,12.7,28.0,0.0,0.0,0.0,4.3,0.0,1016.4,0.0
2023-11-19,17.9,13.0,26.8,0.0,0.0,0.0,4.5,0.0,1017.6,0.0
2023-11-20,16.8,11.7,26.4,0.0,0.0,0.0,4.3,0.0,1017.3,0.0
2023-11-21,16.5,11.3,26.2,0.0,0.0,0.0,4.8,0.0,1015.7,0.0
2023-11-22,17.0,11.4,25.4,0.0,0.0,0.0,4.2,0.0,1013.3,0.0
2023-11-23,16.1,11.0,25.2,0.0,0.0,0.0,4.1,0.0,1014.2,0.0
2023-11-24,16.2,10.8,27.2,0.0,0.0,0.0,4.1,0.0,1016.0,0.0
2023-11-25,17.1,12.2,26.4,0.0,0.0,0.0,3.9,0.0,1017.0,0.0
2023-11-26,16.8,11.4,25.6,0.0,0.0,0.0,4.3,0.0,1018.2,0.0
2023-11-27,16.4,13.4,20.2,0.0,0.0,0.0,4.8,0.0,1016.5,0.0
2023-11-28,15.6,11.8,21.6,1.1,0.0,0.0,6.1,0.0,1016.0,0.0
2023-11-29,16.0,11.5,25.4,0.0,0.0,0.0,3.9,0.0,1016.0,0.0
2023-11-30,15.5,10.9,23.6,0.5,0.0,0.0,5.3,0.0,1017.2,0.0
2023-12-01,15.4,10.2,25.2,0.0,0.0,0.0,4.3,0.0,1016.9,0.0
2023-12-02,15.7,11.3,24.2,0.0,0.0,0.0,4.1,0.0,1017.1,0.0
2023-12-03,16.0,11.0,25.8,0.0,0.0,0.0,4.7,0.0,1017.9,0.0
2023-12-04,15.1,9.4,24.8,0.0,0.0,0.0,6.3,0.0,1015.8,0.0
2023-12-05,16.5,10.8,25.9,0.3,0.0,0.0,5.0,0.0,1015.7,0.0
2023-12-06,16.3,9.6,26.2,0.0,0.0,0.0,4.1,0.0,1016.2,0.0
2023-12-07,15.8,10.8,25.4,0.0,0.0,0.0,5.1,0.0,1015.6,0.0
2023-12-08,15.4,10.0,23.2,0.0,0.0,0.0,5.0,0.0,1014.7,0.0
2023-12-09,14.3,9.6,23.4,0.0,0.0,0.0,5.3,0.0,1015.3,0.0
2023-12-10,13.6,8.8,23.0,0.0,0.0,0.0,4.4,0.0,1013.2,0.0
2023-12-11,13.4,9.0,21.8,0.0,0.0,0.0,4.0,0.0,1014.9,0.0
2023-12-12,12.0,7.0,21.6,0.0,0.0,0.0,4.8,0.0,1014.8,0.0
2023-12-13,12.2,6.5,22.2,0.0,0.0,0.0,4.8,0.0,1015.7,0.0
2023-12-14,13.2,7.4,23.0,0.0,0.0,0.0,4.6,0.0,1016.0,0.0
2023-12-15,13.3,7.8,22.8,0.0,0.0,0.0,3.9,0.0,1017.9,0.0
2023-12-16,12.4,7.4,21.6,0.0,0.0,0.0,4.1,0.0,1016.5,0.0
2023-12-17,12.3,6.7,21.2,0.0,0.0,0.0,5.3,0.0,1017.6,0.0
2023-12-18,12.7,6.8,22.4,0.0,0.0,0.0,5.2,0.0,1018.2,0.0
2023-12-19,13.2,7.0,22.8,0.0,0.0,0.0,4.2,0.0,1018.3,0.0
2023-12-20,12.9,7.0,20.6,0.0,0.0,0.0,4.6,0.0,1018.4,0.0
2023-12-21,12.9,7.2,24.0,0.0,0.0,0.0,5.0,0.0,1017.2,0.0
2023-12-22,14.7,8.4,23.0,0.0,0.0,0.0,4.2,0.0,1017.3,0.0
2023-12-23,14.4,9.1,24.4,0.2,0.0,0.0,4.6,0.0,1019.8,0.0
2023-12-24,14.1,8.6,24.2,0.0,0.0,0.0,5.0,0.0,1020.7,0.0
2023-12-25,14.5,11.0,18.9,0.0,0.0,0.0,5.3,0.0,1018.8,0.0
2023-12-26,13.8,10.0,19.5,0.0,0.0,0.0,5.6,0.0,1018.9,0.0
2023-12-27,14.3,9.4,24.4,0.0,0.0,0.0,4.5,0.0,1019.8,0.0
2023-12-28,14.2,9.5,22.2,0.0,0.0,0.0,4.7,0.0,1018.3,0.0
2023-12-29,12.9,7.3,24.0,0.0,0.0,0.0,4.4,0.0,1019.3,0.0
2023-12-30,13.0,7.7,23.0,0.0,0.0,0.0,4.2,0.0,1017.6,0.0
2023-12-31,13.1,8.6,21.0,0.0,0.0,0.0,4.2,0.0,1017.3,0.0
2024-01-01,12.1,7.3,21.0,0.0,0.0,0.0,4.4,0.0,1017.2,0.0
2024-01-02,11.8,8.0,20.4,0.0,0.0,0.0,3.8,0.0,1016.5,0.0
2024-01-03,11.6,6.8,21.6,0.0,0.0,0.0,4.1,0.0,1016.7,0.0
2024-01-04,11.7,7.0,21.0,0.0,0.0,0.0,4.1,0.0,1016.8,0.0
2024-01-05,11.9,7.0,21.6,0.0,0.0,0.0,4.1,0.0,1017.0,0.0
2024-01-06,11.3,5.6,21.7,0.0,0.0,0.0,4.3,0.0,1018.7,0.0
2024-01-07,12.5,6.5,21.4,0.0,0.0,0.0,4.0,0.0,1019.1,0.0
2024-01-08,12.2,7.0,22.0,0.0,0.0,0.0,3.6,0.0,1019.1,0.0
2024-01-09,11.4,5.9,20.4,0.0,0.0,0.0,5.3,0.0,1018.3,0.0
2024-01-10,10.8,5.5,19.8,0.0,0.0,0.0,4.9,0.0,1016.4,0.0
2024-01-11,10.5,6.9,18.0,0.0,0.0,0.0,3.9,0.0,1017.4,0.0
2024-01-12,9.6,5.8,15.7,0.0,0.0,0.0,4.1,0.0,1016.7,0.0
2024-01-13,11.1,7.2,19.2,0.0,0.0,0.0,3.1,0.0,1016.4,0.0
2024-01-14,11.8,6.9,21.4,0.0,0.0,0.0,4.5,0.0,1016.2,0.0
2024-01-15,11.4,6.4,21.2,0.0,0.0,0.0,3.9,0.0,1015.7,0.0
2024-01-16,12.3,6.8,21.0,0.0,0.0,0.0,4.3,0.0,1014.4,0.0
2024-01-17,12.3,6.0,21.6,0.0,0.0,0.0,4.2,0.0,1014.5,0.0
2024-01-18,11.4,5.2,22.0,0.0,0.0,0.0,4.7,0.0,1016.1,0.0
2024-01-19,10.3,6.4,15.1,0.0,0.0,0.0,5.0,0.0,1017.7,0.0
2024-01-20,10.0,6.2,17.0,0.0,0.0,0.0,4.2,0.0,1018.3,0.0
2024-01-21,10.1,5.2,20.2,0.0,0.0,0.0,4.7,0.0,1016.4,0.0
2024-01-22,9.3,5.6,14.8,0.0,0.0,0.0,4.4,0.0,1018.6,0.0
2024-01-23,9.5,3.9,19.7,0.0,0.0,0.0,4.5,0.0,1018.2,0.0
2024-01-24,10.9,5.4,21.0,0.0,0.0,0.0,4.3,0.0,1017.3,0.0
2024-01-25,11.4,5.6,21.4,0.0,0.0,0.0,4.2,0.0,1019.6,0.0
2024-01-26,11.5,7.0,21.6,0.0,0.0,0.0,4.5,0.0,1020.2,0.0
2024-01-27,12.0,5.7,21.0,0.0,0.0,0.0,4.8,0.0,1018.1,0.0
2024-01-28,12.1,6.8,18.2,0.0,0.0,0.0,5.4,0.0,1018.1,0.0
2024-01-29,12.8,6.8,22.2,0.0,0.0,0.0,4.8,0.0,1017.9,0.0
2024-01-30,13.2,7.8,21.4,0.0,0.0,0.0,4.3,0.0,1016.3,0.0
2024-01-31,12.1,7.3,19.8,6.1,0.0,0.0,5.0,0.0,1016.1,0.0
2024-02-01,12.5,10.4,20.4,4.1,0.0,0.0,6.4,0.0,1017.0,0.0
2024-02-02,12.3,6.4,18.8,14.0,0.0,0.0,5.5,0.0,1018.5,0.0
2024-02-03,12.6,7.3,19.7,0.0,0.0,0.0,5.0,0.0,1016.7,0.0
2024-02-04,13.2,10.3,18.4,3.0,0.0,0.0,6.4,0.0,1016.5,0.0
2024-02-05,13.5,6.7,17.6,21.1,0.0,0.0,4.4,0.0,1017.3,0.0
2024-02-06,12.2,5.3,18.2,1.0,0.0,0.0,5.2,0.0,1018.3,0.0
2024-02-07,11.8,6.0,20.4,0.0,0.0,0.0,5.5,0.0,1018.5,0.0
2024-02-08,11.4,3.5,21.0,0.0,0.0,0.0,4.7,0.0,1016.2,0.0
2024-02-09,12.0,6.8,20.6,0.0,0.0,0.0,5.3,0.0,1018.1,0.0
2024-02-10,12.3,5.9,21.0,0.0,0.0,0.0,5.1,0.0,1021.3,0.0
2024-02-11,13.6,6.9,24.4,0.0,0.0,0.0,4.5,0.0,1020.1,0.0
2024-02-12,14.3,7.9,20.6,0.0,0.0,0.0,4.3,0.0,1019.5,0.0
2024-02-13,15.5,11.1,23.0,0.0,0.0,0.0,4.4,0.0,1018.8,0.0
2024-02-14,14.6,9.7,24.0,0.0,0.0,0.0,6.0,0.0,1017.9,0.0
2024-02-15,15.3,9.6,25.0,0.0,0.0,0.0,5.4,0.0,1018.4,0.0
2024-02-16,15.6,10.6,24.4,0.0,0.0,0.0,5.3,0.0,1018.7,0.0
2024-02-17,15.6,9.9,25.2,0.0,0.0,0.0,5.3,0.0,1013.8,0.0
2024-02-18,15.7,9.9,22.6,0.0,0.0,0.0,5.6,0.0,1012.5,0.0
2024-02-19,16.5,11.9,21.8,5.0,0.0,0.0,8.9,0.0,1011.9,0.0
2024-02-20,18.0,12.8,24.6,4.1,0.0,0.0,8.3,0.0,1011.3,0.0
2024-02-21,16.1,7.2,25.6,0.0,0.0,0.0,6.7,0.0,1010.3,0.0
2024-02-22,12.6,5.8,22.8,0.0,0.0,0.0,6.5,0.0,1012.6,0.0
2024-02-23,12.6,5.3,22.8,0.0,0.0,0.0,5.8,0.0,1014.8,0.0
2024-02-24,12.1,5.5,20.2,0.0,0.0,0.0,5.9,0.0,1016.0,0.0
2024-02-25,11.8,3.2,21.8,0.0,0.0,0.0,6.2,0.0,1018.2,0.0
2024-02-26,13.9,6.5,23.6,0.0,0.0,0.0,5.1,0.0,1017.8,0.0
2024-02-27,14.8,9.1,24.8,0.0,0.0,0.0,5.2,0.0,1017.7,0.0
2024-02-28,15.7,8.0,24.2,0.0,0.0,0.0,5.4,0.0,1014.8,0.0
2024-02-29,16.3,9.3,27.0,0.0,0.0,0.0,5.6,0.0,1013.5,0.0
2024-03-01,16.5,11.4,25.2,3.3,0.0,0.0,7.2,0.0,1014.5,0.0
2024-03-02,16.1,12.9,25.7,7.9,0.0,0.0,12.5,0.0,1012.2,0.0
2024-03-03,15.1,11.2,23.0,25.9,0.0,0.0,8.4,0.0,1012.4,0.0
2024-03-04,14.2,7.3,21.4,26.9,0.0,0.0,6.3,0.0,1015.8,0.0
2024-03-05,15.7,7.9,22.4,0.0,0.0,0.0,5.4,0.0,1015.6,0.0
2024-03-06,14.8,8.3,23.4,0.0,0.0,0.0,5.0,0.0,1013.7,0.0
2024-03-07,14.7,8.4,24.6,0.3,0.0,0.0,5.7,0.0,1014.0,0.0
2024-03-08,15.2,8.6,24.8,0.0,0.0,0.0,6.0,0.0,1014.6,0.0
2024-03-09,16.5,9.2,26.2,0.0,0.0,0.0,5.6,0.0,1013.9,0.0
2024-03-10,18.0,11.0,26.2,0.0,0.0,0.0,4.5,0.0,1014.2,0.0
2024-03-11,18.6,12.8,26.8,0.1,0.0,0.0,5.5,0.0,1016.2,0.0
2024-03-12,18.2,11.4,27.8,0.0,0.0,0.0,6.5,0.0,1013.7,0.0
2024-03-13,17.6,12.1,26.0,1.3,0.0,0.0,6.8,0.0,1012.0,0.0
2024-03-14,17.5,9.2,27.4,0.0,0.0,0.0,7.0,0.0,1014.1,0.0
2024-03-15,17.9,9.8,28.2,0.0,0.0,0.0,5.6,0.0,1012.3,0.0
2024-03-16,18.8,13.0,28.6,0.1,0.0,0.0,6.3,0.0,1014.7,0.0
2024-03-17,18.6,11.0,28.2,0.0,0.0,0.0,5.3,0.0,1014.5,0.0
2024-03-18,19.1,12.8,28.8,0.0,0.0,0.0,5.7,0.0,1012.5,0.0
2024-03-19,19.3,12.3,29.0,0.1,0.0,0.0,5.6,0.0,1012.7,0.0
2024-03-20,20.0,11.8,30.6,0.0,0.0,0.0,6.1,0.0,1012.8,0.0
2024-03-21,19.3,13.5,24.6,0.0,0.0,0.0,6.6,0.0,1013.9,0.0
2024-03-22,21.5,16.8,26.6,0.0,0.0,0.0,5.7,0.0,1010.0,0.0
2024-03-23,20.7,12.6,29.2,0.0,0.0,0.0,6.7,0.0,1007.6,0.0
2024-03-24,19.5,13.0,27.2,0.0,0.0,0.0,6.3,0.0,1010.0,0.0
2024-03-25,20.7,12.5,30.8,0.0,0.0,0.0,5.8,0.0,1011.4,0.0
2024-03-26,21.3,13.4,29.2,0.0,0.0,0.0,6.1,0.0,1010.4,0.0
2024-03-27,23.2,16.8,32.0,0.0,0.0,0.0,6.6,0.0,1012.5,0.0
2024-03-28,23.7,16.5,30.8,0.0,0.0,0.0,7.9,0.0,1010.3,0.0
2024-03-29,24.3,19.3,29.9,0.0,0.0,0.0,7.8,0.0,1010.4,0.0
2024-03-30,22.5,17.0,29.8,2.5,0.0,0.0,12.6,0.0,1011.9,0.0
2024-03-31,21.9,15.0,29.4,0.0,0.0,0.0,9.7,0.0,1011.9,0.0
2024-04-01,21.0,15.9,26.2,0.0,0.0,0.0,7.7,0.0,1008.3,0.0
