date,tavg_C,tmin_C,tmax_C,rainfall_mm,snow,wind_dir_deg,wind_speed_mps,wpgt,pressure_hPa,sunshine_minutes
2024-04-02,20.8,15.3,27.0,0.0,0.0,0.0,7.5,0.0,1007.3,0.0
2024-04-03,22.8,16.2,30.4,0.0,0.0,0.0,6.4,0.0,1008.4,0.0
2024-04-04,23.6,15.6,34.6,0.0,0.0,0.0,6.1,0.0,1008.2,0.0
2024-04-05,23.2,15.5,32.6,0.0,0.0,0.0,6.9,0.0,1007.5,0.0
2024-04-06,22.5,14.3,33.0,0.0,0.0,0.0,6.5,0.0,1007.2,0.0
2024-04-07,22.1,14.1,33.0,0.0,0.0,0.0,7.0,0.0,1007.4,0.0
2024-04-08,22.1,13.8,32.4,0.0,0.0,0.0,6.1,0.0,1008.8,0.0
2024-04-09,22.6,14.2,33.2,0.0,0.0,0.0,5.9,0.0,1009.7,0.0
2024-04-10,23.9,14.8,34.0,0.0,0.0,0.0,7.0,0.0,1010.3,0.0
2024-04-11,23.5,15.4,33.8,0.4,0.0,0.0,7.4,0.0,1011.4,0.0
2024-04-12,23.8,14.7,35.6,0.0,0.0,0.0,6.4,0.0,1010.3,0.0
2024-04-13,24.8,16.9,34.4,0.0,0.0,0.0,6.1,0.0,1009.8,0.0
2024-04-14,23.6,19.9,29.8,0.1,0.0,0.0,8.6,0.0,1012.1,0.0
2024-04-15,24.5,18.6,31.6,0.0,0.0,0.0,4.9,0.0,1011.3,0.0
2024-04-16,23.5,16.9,29.8,0.0,0.0,0.0,8.8,0.0,1010.0,0.0
2024-04-17,23.6,17.8,29.6,0.0,0.0,0.0,10.4,0.0,1007.9,0.0
2024-04-18,23.8,16.2,31.7,0.0,0.0,0.0,10.5,0.0,1007.3,0.0
2024-04-19,25.8,19.0,37.4,0.3,0.0,0.0,7.4,0.0,1005.2,0.0
2024-04-20,26.5,20.2,37.8,5.1,0.0,0.0,7.0,0.0,1003.8,0.0
2024-04-21,26.5,19.0,35.1,0.0,0.0,0.0,5.9,0.0,1005.0,0.0
2024-04-22,24.9,18.6,32.6,0.0,0.0,0.0,6.2,0.0,1006.4,0.0
2024-04-23,23.5,16.0,32.8,0.0,0.0,0.0,7.2,0.0,1006.4,0.0
2024-04-24,23.8,16.1,34.4,0.0,0.0,0.0,6.9,0.0,1006.0,0.0
2024-04-25,25.1,16.4,34.8,0.0,0.0,0.0,6.9,0.0,1005.6,0.0
2024-04-26,27.5,19.1,37.0,0.0,0.0,0.0,7.8,0.0,1004.4,0.0
2024-04-27,27.0,19.0,38.0,0.0,0.0,0.0,8.0,0.0,1006.4,0.0
2024-04-28,26.0,17.7,35.0,7.1,0.0,0.0,6.8,0.0,1007.1,0.0
2024-04-29,26.7,19.1,35.2,0.0,0.0,0.0,8.0,0.0,1006.6,0.0
2024-04-30,24.2,15.7,35.0,0.0,0.0,0.0,7.7,0.0,1004.6,0.0
2024-05-01,21.6,16.2,28.1,0.0,0.0,0.0,9.8,0.0,1003.4,0.0
2024-05-02,23.0,13.1,33.4,0.0,0.0,0.0,6.3,0.0,1003.6,0.0
2024-05-03,26.4,17.5,35.6,0.0,0.0,0.0,6.4,0.0,1004.2,0.0
2024-05-04,29.1,21.6,37.8,0.2,0.0,0.0,9.6,0.0,1004.0,0.0
2024-05-05,27.8,18.8,38.2,0.0,0.0,0.0,7.6,0.0,1000.6,0.0
2024-05-06,28.3,19.6,37.8,0.0,0.0,0.0,6.3,0.0,1002.3,0.0
2024-05-07,28.0,20.2,36.4,0.0,0.0,0.0,6.6,0.0,1005.3,0.0
2024-05-08,27.0,21.8,31.6,1.4,0.0,0.0,7.6,0.0,1007.0,0.0
2024-05-09,27.9,22.6,35.0,0.0,0.0,0.0,5.5,0.0,1006.5,0.0
2024-05-10,27.7,21.7,37.2,0.0,0.0,0.0,5.7,0.0,1006.9,0.0
2024-05-11,28.4,22.5,35.2,0.5,0.0,0.0,6.1,0.0,1007.8,0.0
2024-05-12,29.2,21.8,35.5,0.0,0.0,0.0,6.0,0.0,1008.4,0.0
2024-05-13,27.2,18.9,34.8,0.0,0.0,0.0,6.4,0.0,1008.0,0.0
2024-05-14,27.2,18.4,37.2,0.0,0.0,0.0,6.4,0.0,1007.8,0.0
2024-05-15,28.6,20.1,38.4,0.0,0.0,0.0,6.8,0.0,1008.0,0.0
2024-05-16,29.8,21.6,38.8,0.0,0.0,0.0,6.4,0.0,1007.6,0.0
2024-05-17,30.1,20.7,40.4,0.0,0.0,0.0,7.8,0.0,1004.0,0.0
2024-05-18,30.8,21.4,40.6,0.0,0.0,0.0,8.5,0.0,1000.6,0.0
2024-05-19,31.3,23.0,40.4,0.0,0.0,0.0,9.4,0.0,999.4,0.0
2024-05-20,29.8,24.0,39.8,0.0,0.0,0.0,7.3,0.0,1001.3,0.0
2024-05-21,29.4,22.6,37.0,0.0,0.0,0.0,6.8,0.0,1002.6,0.0
2024-05-22,29.3,23.6,37.2,0.0,0.0,0.0,6.7,0.0,1003.6,0.0
2024-05-23,31.4,26.6,37.5,0.0,0.0,0.0,5.8,0.0,1003.1,0.0
2024-05-24,29.8,24.4,37.2,0.0,0.0,0.0,5.7,0.0,1002.0,0.0
2024-05-25,30.7,24.7,38.2,0.0,0.0,0.0,6.8,0.0,999.5,0.0
2024-05-26,31.5,24.8,39.4,0.0,0.0,0.0,7.4,0.0,997.3,0.0
2024-05-27,31.7,25.1,39.8,0.0,0.0,0.0,7.2,0.0,995.2,0.0
2024-05-28,31.1,23.9,40.2,0.0,0.0,0.0,6.7,0.0,993.1,0.0
2024-05-29,31.2,21.4,42.4,0.0,0.0,0.0,7.2,0.0,994.8,0.0
2024-05-30,34.4,23.3,43.0,0.0,0.0,0.0,7.9,0.0,997.4,0.0
2024-05-31,31.3,22.0,42.4,0.0,0.0,0.0,8.0,0.0,999.1,0.0
2024-06-01,30.3,23.0,41.6,0.0,0.0,0.0,7.7,0.0,1000.0,0.0
2024-06-02,31.3,21.0,42.1,17.0,0.0,0.0,6.1,0.0,1002.0,0.0
2024-06-03,32.7,25.1,38.6,0.0,0.0,0.0,7.6,0.0,1000.9,0.0
2024-06-04,30.7,24.3,38.8,0.0,0.0,0.0,8.1,0.0,1000.8,0.0
2024-06-05,30.2,23.8,39.2,0.0,0.0,0.0,8.4,0.0,1002.3,0.0
2024-06-06,29.2,23.0,36.6,0.0,0.0,0.0,9.6,0.0,1003.5,0.0
2024-06-07,30.9,23.0,38.0,0.0,0.0,0.0,9.6,0.0,1000.5,0.0
2024-06-08,30.7,24.2,39.6,0.0,0.0,0.0,7.4,0.0,999.7,0.0
2024-06-09,30.8,23.9,39.8,0.0,0.0,0.0,7.0,0.0,999.5,0.0
2024-06-10,31.3,23.2,40.4,0.0,0.0,0.0,7.7,0.0,999.6,0.0
2024-06-11,31.7,23.3,41.4,0.0,0.0,0.0,7.6,0.0,999.2,0.0
2024-06-12,32.3,22.5,41.2,0.0,0.0,0.0,7.9,0.0,998.8,0.0
2024-06-13,33.2,24.5,41.8,0.0,0.0,0.0,9.2,0.0,997.1,0.0
2024-06-14,33.9,27.0,42.8,0.0,0.0,0.0,9.4,0.0,996.5,0.0
2024-06-15,33.6,25.7,41.8,0.0,0.0,0.0,9.3,0.0,996.5,0.0
2024-06-16,34.0,26.1,42.6,0.0,0.0,0.0,10.0,0.0,996.9,0.0
2024-06-17,34.9,28.1,42.8,0.0,0.0,0.0,11.1,0.0,997.0,0.0
2024-06-18,34.4,27.6,41.2,0.0,0.0,0.0,10.8,0.0,995.1,0.0
2024-06-19,32.5,22.8,40.2,0.0,0.0,0.0,9.9,0.0,994.0,0.0
2024-06-20,29.8,22.6,36.8,0.0,0.0,0.0,6.2,0.0,996.9,0.0
2024-06-21,27.9,23.5,35.3,0.0,0.0,0.0,6.0,0.0,999.6,0.0
2024-06-22,29.7,23.8,36.5,11.9,0.0,0.0,5.8,0.0,999.8,0.0
2024-06-23,28.0,25.2,37.2,0.0,0.0,0.0,5.3,0.0,1000.8,0.0
2024-06-24,28.8,25.3,34.8,5.1,0.0,0.0,4.9,0.0,999.4,0.0
2024-06-25,32.3,26.0,37.2,0.5,0.0,0.0,4.0,0.0,998.2,0.0
2024-06-26,28.2,24.1,37.9,0.0,0.0,0.0,5.2,0.0,999.4,0.0
2024-06-27,29.2,25.6,34.0,7.1,0.0,0.0,5.3,0.0,1002.2,0.0
2024-06-28,28.7,26.0,34.2,0.0,0.0,0.0,4.6,0.0,1000.6,0.0
2024-06-29,28.6,24.1,35.0,3.0,0.0,0.0,4.0,0.0,998.9,0.0
2024-06-30,29.4,22.9,35.4,10.9,0.0,0.0,4.8,0.0,998.1,0.0
2024-07-01,28.8,24.4,33.8,8.9,0.0,0.0,4.9,0.0,996.0,0.0
2024-07-02,26.6,23.4,32.9,4.1,0.0,0.0,4.7,0.0,995.2,0.0
2024-07-03,26.0,23.5,29.9,130.0,0.0,0.0,6.2,0.0,998.4,0.0
2024-07-04,26.6,24.4,31.6,10.9,0.0,0.0,4.0,0.0,1000.6,0.0
2024-07-05,26.1,24.1,32.0,45.0,0.0,0.0,4.9,0.0,997.8,0.0
2024-07-06,25.9,23.2,30.3,83.1,0.0,0.0,4.9,0.0,996.4,0.0
2024-07-07,26.4,24.0,32.2,2.0,0.0,0.0,5.0,0.0,998.9,0.0
2024-07-08,26.3,24.4,32.4,48.0,0.0,0.0,4.5,0.0,1002.5,0.0
2024-07-09,29.1,24.4,33.6,7.9,0.0,0.0,4.2,0.0,1002.5,0.0
2024-07-10,29.3,24.0,34.2,3.0,0.0,0.0,4.5,0.0,1002.5,0.0
2024-07-11,28.1,22.8,35.2,48.0,0.0,0.0,5.2,0.0,998.6,0.0
2024-07-12,28.3,25.0,33.6,7.1,0.0,0.0,4.8,0.0,996.5,0.0
2024-07-13,28.3,23.8,32.7,3.0,0.0,0.0,4.4,0.0,997.9,0.0
2024-07-14,29.6,25.0,33.9,0.0,0.0,0.0,4.6,0.0,997.6,0.0
2024-07-15,28.9,23.6,34.4,7.1,0.0,0.0,4.3,0.0,1000.6,0.0
2024-07-16,29.9,26.3,34.2,0.0,0.0,0.0,4.6,0.0,1001.4,0.0
2024-07-17,26.2,24.6,35.2,25.9,0.0,0.0,5.3,0.0,1002.0,0.0
2024-07-18,28.4,23.8,32.2,13.0,0.0,0.0,5.5,0.0,999.9,0.0
2024-07-19,28.7,25.7,33.2,0.0,0.0,0.0,5.8,0.0,998.4,0.0
2024-07-20,28.1,23.9,33.4,0.0,0.0,0.0,4.4,0.0,999.4,0.0
2024-07-21,27.9,25.2,31.8,5.8,0.0,0.0,4.7,0.0,999.7,0.0
2024-07-22,25.8,24.2,33.0,72.9,0.0,0.0,5.4,0.0,1000.3,0.0
2024-07-23,28.8,24.7,31.8,52.1,0.0,0.0,5.7,0.0,998.6,0.0
2024-07-24,27.6,24.6,32.1,7.9,0.0,0.0,4.5,0.0,995.4,0.0
2024-07-25,28.6,26.2,32.0,3.0,0.0,0.0,4.3,0.0,994.3,0.0
2024-07-26,27.6,25.0,33.4,6.1,0.0,0.0,4.9,0.0,995.9,0.0
2024-07-27,27.7,25.2,33.0,51.1,0.0,0.0,4.0,0.0,998.5,0.0
2024-07-28,28.9,25.8,33.8,20.1,0.0,0.0,4.1,0.0,998.4,0.0
2024-07-29,28.6,24.0,35.0,91.9,0.0,0.0,5.2,0.0,998.7,0.0
2024-07-30,29.2,24.0,35.2,63.0,0.0,0.0,4.1,0.0,1000.2,0.0
2024-07-31,27.9,23.5,34.6,1.0,0.0,0.0,5.8,0.0,999.8,0.0
2024-08-01,28.0,23.6,34.6,172.0,0.0,0.0,7.0,0.0,999.5,0.0
2024-08-02,28.8,24.8,33.0,0.0,0.0,0.0,4.9,0.0,998.6,0.0
2024-08-03,28.5,25.7,33.5,0.0,0.0,0.0,4.9,0.0,1000.5,0.0
2024-08-04,27.9,23.8,32.9,86.1,0.0,0.0,4.2,0.0,1002.0,0.0
2024-08-05,27.9,24.4,33.0,21.1,0.0,0.0,4.5,0.0,1002.2,0.0
2024-08-06,27.3,24.4,33.4,9.9,0.0,0.0,6.0,0.0,1000.8,0.0
2024-08-07,26.0,23.8,33.1,26.9,0.0,0.0,5.9,0.0,1001.8,0.0
2024-08-08,26.6,24.3,30.4,15.0,0.0,0.0,4.5,0.0,1003.2,0.0
2024-08-09,27.8,24.5,33.2,17.0,0.0,0.0,4.9,0.0,1004.0,0.0
2024-08-10,26.7,24.1,33.9,7.9,0.0,0.0,4.2,0.0,1003.2,0.0
2024-08-11,26.5,24.5,30.5,7.1,0.0,0.0,4.9,0.0,1002.0,0.0
2024-08-12,25.5,23.4,29.0,2.9,0.0,0.0,4.5,0.0,1003.7,0.0
2024-08-13,27.9,25.0,33.0,13.0,0.0,0.0,2.9,0.0,1004.0,0.0
2024-08-14,27.8,25.2,32.2,7.1,0.0,0.0,3.5,0.0,1004.4,0.0
2024-08-15,27.9,24.6,31.6,9.9,0.0,0.0,3.5,0.0,1003.3,0.0
2024-08-16,28.1,24.2,34.0,0.0,0.0,0.0,5.4,0.0,1002.6,0.0
2024-08-17,28.6,25.2,34.6,22.1,0.0,0.0,3.8,0.0,1004.6,0.0
2024-08-18,27.6,25.0,33.7,0.0,0.0,0.0,4.4,0.0,1004.5,0.0
2024-08-19,26.7,23.8,33.4,18.0,0.0,0.0,5.0,0.0,1003.7,0.0
2024-08-20,26.4,22.7,29.2,0.0,0.0,0.0,6.4,0.0,1004.6,0.0
2024-08-21,26.6,22.7,29.9,126.0,0.0,0.0,6.0,0.0,1005.8,0.0
2024-08-22,26.4,23.3,31.0,32.0,0.0,0.0,6.1,0.0,1004.3,0.0
2024-08-23,26.8,22.6,31.2,53.1,0.0,0.0,4.7,0.0,1005.1,0.0
2024-08-24,28.3,24.7,31.8,0.8,0.0,0.0,3.4,0.0,1004.4,0.0
2024-08-25,28.7,23.9,34.4,0.0,0.0,0.0,4.7,0.0,1002.8,0.0
2024-08-26,27.8,23.8,34.9,5.1,0.0,0.0,5.0,0.0,1003.2,0.0
2024-08-27,27.9,23.6,34.9,13.0,0.0,0.0,5.0,0.0,1005.4,0.0
2024-08-28,27.4,23.6,34.2,6.1,0.0,0.0,5.0,0.0,1005.4,0.0
2024-08-29,26.9,21.4,32.4,71.1,0.0,0.0,5.0,0.0,1005.4,0.0
2024-08-30,29.1,23.4,32.4,0.3,0.0,0.0,5.0,0.0,1005.4,0.0
2024-08-31,29.4,24.8,34.4,0.0,0.0,0.0,5.0,0.0,1005.4,0.0
2024-09-02,26.4,22.6,34.6,142.0,0.0,0.0,5.0,0.0,1005.4,0.0
2024-09-03,26.5,22.6,34.6,0.3,0.0,0.0,5.0,0.0,1005.4,0.0
2024-09-04,24.5,22.6,33.4,15.0,0.0,0.0,4.0,0.0,1003.6,0.0
2024-09-05,26.4,22.1,30.8,8.9,0.0,0.0,3.1,0.0,1002.0,0.0
2024-09-06,27.0,23.6,32.6,1.0,0.0,0.0,4.4,0.0,1004.3,0.0
2024-09-07,26.8,24.0,32.8,0.5,0.0,0.0,3.4,0.0,1004.9,0.0
2024-09-08,28.2,23.8,32.4,0.5,0.0,0.0,6.9,0.0,1004.3,0.0
2024-09-09,28.2,23.8,33.0,58.9,0.0,0.0,3.1,0.0,1002.2,0.0
2024-09-10,26.0,23.1,33.4,0.0,0.0,0.0,4.1,0.0,1002.3,0.0
2024-09-11,28.2,23.4,34.0,34.0,0.0,0.0,4.4,0.0,1001.8,0.0
2024-09-12,24.5,22.6,34.2,2.0,0.0,0.0,5.3,0.0,1001.0,0.0
2024-09-13,23.1,21.7,27.0,19.1,0.0,0.0,6.2,0.0,1001.0,0.0
2024-09-14,24.1,21.3,27.6,21.1,0.0,0.0,4.2,0.0,1002.6,0.0
2024-09-15,26.1,21.6,30.2,4.1,0.0,0.0,4.4,0.0,1003.0,0.0
2024-09-16,27.4,21.8,32.2,0.0,0.0,0.0,3.8,0.0,1004.3,0.0
2024-09-17,25.5,21.0,31.8,7.1,0.0,0.0,4.5,0.0,1006.1,0.0
2024-09-18,23.3,21.5,25.5,6.9,0.0,0.0,6.1,0.0,1006.1,0.0
2024-09-19,25.2,20.5,32.8,6.1,0.0,0.0,4.9,0.0,1006.2,0.0
2024-09-20,26.2,20.8,33.0,0.0,0.0,0.0,4.9,0.0,1005.5,0.0
2024-09-21,26.7,21.4,34.0,0.0,0.0,0.0,4.8,0.0,1006.5,0.0
2024-09-22,27.2,21.7,34.8,0.0,0.0,0.0,4.1,0.0,1005.9,0.0
2024-09-23,28.3,23.4,35.6,0.2,0.0,0.0,4.8,0.0,1004.9,0.0
2024-09-24,28.0,22.4,35.2,0.3,0.0,0.0,4.2,0.0,1004.3,0.0
2024-09-25,26.2,23.4,33.0,16.0,0.0,0.0,5.9,0.0,1005.6,0.0
2024-09-26,24.8,22.0,29.4,28.2,0.0,0.0,4.4,0.0,1006.0,0.0
2024-09-27,24.7,21.9,29.6,0.4,0.0,0.0,4.3,0.0,1004.9,0.0
2024-09-28,25.5,22.6,30.0,34.0,0.0,0.0,5.4,0.0,1006.5,0.0
2024-09-29,26.9,23.2,30.8,0.0,0.0,0.0,4.7,0.0,1009.4,0.0
2024-09-30,25.0,20.1,32.0,0.0,0.0,0.0,4.3,0.0,1007.3,0.0
2024-10-01,25.2,20.3,31.0,0.0,0.0,0.0,4.8,0.0,1004.5,0.0
2024-10-02,25.5,20.8,32.8,0.0,0.0,0.0,5.4,0.0,1004.1,0.0
2024-10-03,24.9,18.7,32.4,0.0,0.0,0.0,4.6,0.0,1004.2,0.0
2024-10-04,24.8,19.5,32.4,0.0,0.0,0.0,4.3,0.0,1005.7,0.0
2024-10-05,24.8,19.4,32.4,0.0,0.0,0.0,4.8,0.0,1007.7,0.0
2024-10-06,24.6,18.7,32.6,0.0,0.0,0.0,4.9,0.0,1010.7,0.0
2024-10-07,24.3,19.0,32.0,0.0,0.0,0.0,4.7,0.0,1013.1,0.0
2024-10-08,23.9,19.1,32.0,0.2,0.0,0.0,4.2,0.0,1012.6,0.0
2024-10-09,23.9,19.2,31.8,0.0,0.0,0.0,4.5,0.0,1010.0,0.0
2024-10-10,24.0,19.5,31.6,0.4,0.0,0.0,4.7,0.0,1008.9,0.0
2024-10-11,23.3,18.1,32.0,0.0,0.0,0.0,5.1,0.0,1008.9,0.0
2024-10-12,23.0,17.6,31.8,0.0,0.0,0.0,4.9,0.0,1010.1,0.0
2024-10-13,23.1,18.4,30.8,0.0,0.0,0.0,4.7,0.0,1011.3,0.0
2024-10-14,22.5,17.2,30.4,0.0,0.0,0.0,4.8,0.0,1011.5,0.0
2024-10-15,24.3,18.9,31.4,0.0,0.0,0.0,4.7,0.0,1010.3,0.0
2024-10-16,21.9,16.6,28.8,0.0,0.0,0.0,5.0,0.0,1010.0,0.0
2024-10-17,22.0,16.5,29.2,0.2,0.0,0.0,4.5,0.0,1010.7,0.0
2024-10-18,21.7,15.9,29.6,0.0,0.0,0.0,4.5,0.0,1010.6,0.0
2024-10-19,22.1,17.2,29.8,0.0,0.0,0.0,4.8,0.0,1010.8,0.0
2024-10-20,22.2,17.3,30.6,0.0,0.0,0.0,5.1,0.0,1012.8,0.0
2024-10-21,22.2,17.9,30.2,0.0,0.0,0.0,4.1,0.0,1013.0,0.0
2024-10-22,22.3,17.6,29.4,0.0,0.0,0.0,4.2,0.0,1013.6,0.0
2024-10-23,22.4,17.0,32.2,0.0,0.0,0.0,4.0,0.0,1012.4,0.0
2024-10-24,22.8,15.9,33.6,0.0,0.0,0.0,4.9,0.0,1010.9,0.0
2024-10-25,22.7,17.2,30.2,0.0,0.0,0.0,5.7,0.0,1010.4,0.0
2024-10-26,22.2,17.5,30.6,0.0,0.0,0.0,5.9,0.0,1011.1,0.0
2024-10-27,22.4,17.7,29.8,0.0,0.0,0.0,4.3,0.0,1010.7,0.0
2024-10-28,22.8,17.1,30.8,0.0,0.0,0.0,4.2,0.0,1009.2,0.0
2024-10-29,22.5,17.1,30.6,0.0,0.0,0.0,4.4,0.0,1009.7,0.0
2024-10-30,22.5,16.5,31.8,0.0,0.0,0.0,4.5,0.0,1010.3,0.0
2024-10-31,22.1,16.7,29.4,0.0,0.0,0.0,5.0,0.0,1010.8,0.0
2024-11-01,21.4,17.5,28.8,0.0,0.0,0.0,4.7,0.0,1011.5,0.0
2024-11-02,21.0,15.2,30.0,0.0,0.0,0.0,5.1,0.0,1013.4,0.0
2024-11-03,21.5,16.4,29.4,0.0,0.0,0.0,4.6,0.0,1014.4,0.0
2024-11-04,21.3,16.7,29.8,0.0,0.0,0.0,4.9,0.0,1013.1,0.0
2024-11-05,21.3,17.2,28.8,0.1,0.0,0.0,4.2,0.0,1015.7,0.0
2024-11-06,21.0,16.4,29.2,0.0,0.0,0.0,4.3,0.0,1015.4,0.0
2024-11-07,20.7,15.8,28.4,0.0,0.0,0.0,4.4,0.0,1014.8,0.0
2024-11-08,20.7,15.7,27.4,0.0,0.0,0.0,4.3,0.0,1014.6,0.0
2024-11-09,20.1,15.4,26.6,0.0,0.0,0.0,4.2,0.0,1015.2,0.0
2024-11-10,20.1,15.6,27.6,0.0,0.0,0.0,4.2,0.0,1014.9,0.0
2024-11-11,19.5,14.8,27.4,0.0,0.0,0.0,4.2,0.0,1014.8,0.0
2024-11-12,19.3,14.2,27.4,0.0,0.0,0.0,4.0,0.0,1013.9,0.0
2024-11-13,18.9,15.0,26.6,0.0,0.0,0.0,3.6,0.0,1012.7,0.0
2024-11-14,18.2,14.0,26.8,0.0,0.0,0.0,3.9,0.0,1015.0,0.0
2024-11-15,17.5,13.4,26.2,0.0,0.0,0.0,3.8,0.0,1013.9,0.0
2024-11-16,17.3,12.9,25.8,0.0,0.0,0.0,3.5,0.0,1012.8,0.0
2024-11-17,17.1,12.6,25.6,0.0,0.0,0.0,3.9,0.0,1013.8,0.0
2024-11-18,16.0,11.9,22.3,0.0,0.0,0.0,4.3,0.0,1015.5,0.0
2024-11-19,15.2,10.2,21.4,0.0,0.0,0.0,5.8,0.0,1016.8,0.0
2024-11-20,15.8,11.0,21.8,0.0,0.0,0.0,5.9,0.0,1015.6,0.0
2024-11-21,15.8,12.1,21.7,0.0,0.0,0.0,5.5,0.0,1015.4,0.0
2024-11-22,15.9,11.1,25.8,0.0,0.0,0.0,4.2,0.0,1014.8,0.0
2024-11-23,15.9,11.0,24.6,0.0,0.0,0.0,3.6,0.0,1015.6,0.0
2024-11-24,16.0,11.4,25.0,0.0,0.0,0.0,3.4,0.0,1015.0,0.0
2024-11-25,15.9,11.2,25.4,0.0,0.0,0.0,4.1,0.0,1014.5,0.0
2024-11-26,15.4,11.6,24.0,0.0,0.0,0.0,4.2,0.0,1014.6,0.0
2024-11-27,14.8,9.9,23.8,0.0,0.0,0.0,4.4,0.0,1014.6,0.0
2024-11-28,15.3,10.0,25.0,0.0,0.0,0.0,3.7,0.0,1016.5,0.0
2024-11-29,15.4,10.8,23.6,0.0,0.0,0.0,3.3,0.0,1017.3,0.0
2024-11-30,15.7,10.4,24.4,0.0,0.0,0.0,3.8,0.0,1014.9,0.0
2024-12-01,15.6,11.7,22.0,0.0,0.0,0.0,5.7,0.0,1013.2,0.0
2024-12-02,15.8,10.2,26.2,0.0,0.0,0.0,3.3,0.0,1013.1,0.0
2024-12-03,16.1,10.8,24.6,0.0,0.0,0.0,3.9,0.0,1015.1,0.0
2024-12-04,15.7,10.7,26.0,0.0,0.0,0.0,4.2,0.0,1013.5,0.0
2024-12-05,14.2,9.8,24.2,0.0,0.0,0.0,3.6,0.0,1013.3,0.0
2024-12-06,13.1,8.5,22.4,0.0,0.0,0.0,3.3,0.0,1012.4,0.0
2024-12-07,12.3,7.4,21.0,0.0,0.0,0.0,3.8,0.0,1012.8,0.0
2024-12-08,12.0,6.2,22.4,2.6,0.0,0.0,7.1,0.0,1013.7,0.0
2024-12-09,12.4,5.3,22.6,0.3,0.0,0.0,6.9,0.0,1015.5,0.0
2024-12-10,12.2,5.6,21.2,0.0,0.0,0.0,4.1,0.0,1016.1,0.0
2024-12-11,12.7,7.0,24.0,0.0,0.0,0.0,3.2,0.0,1015.0,0.0
2024-12-14,12.5,6.2,23.2,0.0,0.0,0.0,2.9,0.0,1016.3,0.0
2024-12-15,12.0,6.8,21.4,0.0,0.0,0.0,3.7,0.0,1018.7,0.0
2024-12-16,13.4,7.6,24.2,0.0,0.0,0.0,2.7,0.0,1017.0,0.0
2024-12-17,13.6,8.8,23.4,0.0,0.0,0.0,3.3,0.0,1015.9,0.0
2024-12-18,13.2,8.4,20.5,0.0,0.0,0.0,3.8,0.0,1015.2,0.0
2024-12-19,12.3,7.4,21.2,0.0,0.0,0.0,4.2,0.0,1016.1,0.0
2024-12-20,12.1,6.3,23.0,0.0,0.0,0.0,4.9,0.0,1015.6,0.0
2024-12-21,12.6,7.0,23.0,0.0,0.0,0.0,3.8,0.0,1015.3,0.0
2024-12-22,12.5,7.2,23.0,0.0,0.0,0.0,3.0,0.0,1015.5,0.0
2024-12-23,10.4,6.8,13.6,0.3,0.0,0.0,5.6,0.0,1016.6,0.0
2024-12-24,12.2,8.6,24.5,0.0,0.0,0.0,4.4,0.0,1017.1,0.0
2024-12-25,13.4,7.0,22.8,0.0,0.0,0.0,4.7,0.0,1018.2,0.0
2024-12-26,13.2,7.8,23.0,0.0,0.0,0.0,3.8,0.0,1020.5,0.0
2024-12-27,12.3,8.4,24.6,0.0,0.0,0.0,8.1,0.0,1019.8,0.0
2024-12-28,12.8,11.4,14.1,13.0,0.0,0.0,6.4,0.0,1018.9,0.0
2024-12-29,14.6,9.9,21.0,9.9,0.0,0.0,4.4,0.0,1019.0,0.0
2024-12-30,13.9,9.7,22.1,0.0,0.0,0.0,3.7,0.0,1017.6,0.0
2024-12-31,11.4,7.7,17.4,0.0,0.0,0.0,3.7,0.0,1019.2,0.0
